,LacyClayMO1,RosLehtinen,senrobportman,RepThompson,repdonnaedwards,SenMarkey,WhipHoyer,senorrinhatch,SenJeffMerkley,RepMcGovern,DonaldNorcross,RepMikeQuigley,RepWilson,RepMaloney,CongressmanGT,RepYvetteClarke,RepKinzinger,MarkUdall,RepByrne,cbrangel,FrankPallone,repdinatitus,RepBeatty,repjoecrowley,SenatorLeahy,SenatorBaldwin,RepSwalwell,SenSchumer,NydiaVelazquez,SenatorCardin,NancyPelosi,RepPaulTonko,SenatorKirk,RepBarbaraLee,RepAdams,RepReneeEllmers,SusanWBrooks,RepLoisFrankel,SenJohnMcCain,SenTedCruz,SpeakerRyan,USRepLong,USRepKCastor,SenBlumenthal,RepLujanGrisham,SenGillibrand,senatemajldr,RepScottPeters,SpeakerBoehner,marcorubio,RepMarciaFudge,JimLangevin,SenatorTomUdall,RepGraceMeng,SenatorTester,MarioDB,SenatorMenendez,RepGregoryMeeks,janschakowsky,SenDeanHeller,JoaquinCastrotx,CongHuelskamp,RonWyden,LEETERRYNE,SenatorDurbin,RepPeteOlson,RepKClark,SenFeinstein,RepDanKildee,RepCummings,cathymcmorris,SenatorFischer,SenCapito,RepGoodlatte,RepDelBene,BruceBraley,RepSamGraves,RepDianeBlack,RoyBlunt,RepGwenMoore,RepRubenGallego,RepRichHudson,RepRoybalAllard,rep_stevewomack,RepTedDeutch,PattyMurray,JohnCornyn,RepDianaDeGette,SenJackReed,SenatorTimScott,SenatorHeitkamp,RepFredUpton,RepJerryNadler,McCaskillOffice,GKButterfield,RepBrianHiggins,repcleaver,SenPatRoberts,RepDonaldPayne,replouiegohmert,SenatorSinema,SenatorCarper,SenatorLankford,RepRichardHanna,RepCardenas,SenWhitehouse,RepHartzler,RepLowenthal,SenBobCasey,SenatorWicker,RepGaramendi,BobbyScott,BettyMcCollum04,RepVeasey,RepSpeier,rosadelauro,keithellison,RepEBJ,RepRaulGrijalva,RepTimWalz,RepRickLarsen,SenFranken,MikeCrapo,RepPerlmutter,RepCicilline,JacksonLeeTX18,RepEsty,GOPLeader,MikeKellyPA,RepRobinKelly,RepTerriSewell,repjohnkline,RepDold,RepKevinBrady,RepEdRoyce,RepMeehan,SteveScalise,ChrisMurphyCT,RepJoeKennedy,RepDWStweets,RepBillFlores,WaxmanClimate,chakafattah,Sen_JoeManchin,RepFitzpatrick,RepDougCollins,KeithRothfus,SenDonnelly,TulsiPress,RepRickCrawford,RepHankJohnson,SenGaryPeters,PeterRoskam,SenAlexander,RepFincherTN08,RepFrankGuinta,SenBooker,RepSteveIsrael,SteveDaines,RepMcKinley,SenatorIsakson,RepErikPaulsen,RepCuellar,RepLipinski,RepJoeBarton,RepChrisCollins,RepStephenLynch,RepScottRigell,RepCheri,RepDennyHeck,JackKingston,MarkWarner,boblatta,RepMarcyKaptur,RepMikeHonda,RepLoBiondo,PatrickMcHenry,maziehirono,RodneyDavis,SenJohnHoeven,RepTimRyan,RepAdrianSmith,SenBobCorker,RepTomGraves,DesJarlaisTN04,GovRonDeSantis,RepJohnConyers,RepGusBilirakis,louiseslaughter,RepJasonSmith,BillCassidy,RepWalorski,SenAngusKing,RepTomPrice,RepSeanMaloney,RepSteveStivers,RepKristiNoem,RepStevePearce,SenDuckworth,RepKarenBass,RepChrisStewart,SenMikeLee,RepSteveChabot,RepLarryBucshon,RepDLamborn,RepBillFoster,JudgeCarter,RepAnnWagner,DarrellIssa,RepKevinYoder,RepDavid,RepAndyBarr,RepSeanDuffy,RepJimRenacci,RepMcNerney,RepPhilGingrey,SenTomCotton,RepLindaSanchez,SenLandrieu,RepJeffries,RepAdamSchiff,RepCharlieDent,SenatorShaheen,RepBradWenstrup,RandyNeugebauer,RepLynnJenkins,RepGosar,RepTomMarino,SenJohnBarrasso,michaelcburgess,RepJeffDenham,PeteSessions,RepKenMarchant,USRepRickNolan,RepHuffman,RepJoeCourtney,JohnBoozman,RepDaveJoyce,RepLouBarletta,RepAnnieKuster,RepDennisRoss,aaronschock,RepBillJohnson,RepCartwright,SenatorHarkin,RepLoisCapps,SenSherrodBrown,RepBonamici,MarshaBlackburn,RepMikeRogersAL,RepJohnYarmuth,RepBera,RepJBridenstine,ToddRokita,RepThomasMassie,SenCoonsOffice,RepGeneGreen,SenRonJohnson,RepMikeTurner,RepRWilliams,jahimes,SenatorBegich,RepMikeRogers,USRepDavidJolly,RepJeffDuncan,JuliaBrownley26,RepWebster,JohnCarneyDE,SenSanders,lisamurkowski,MicheleBachmann,DorisMatsui,RepMullin,SenKevinCramer,JerryMoran,askgeorge,TomRooney,Call_Me_Dutch,SenToomey,SenatorBarb,SenatorBoxer,MaxineWaters,amyklobuchar,RepBobGibbs,RepShimkus,RepJimCosta,RepPaulCook,RepMikeCoffman,SenatorEnzi,ChrisVanHollen,RepAndreCarson,SenJohnThune,LorettaSanchez,DocHastings,GerryConnolly,RobWittman,NitaLowey,GrahamBlog,jaredpolis,PeterWelch,RepZoeLofgren,RepRibble,farenthold,RepRichmond,RepBillShuster,RepRobWoodall,TGowdySC,repsandylevin,RepWalberg,SenBennetCO,RepMcCaul,TXRandy14,SenatorBurr,RepHastingsFL,jasoninthehouse,RepAdamSmith,RepLukeMesser,SenCoryGardner,RepScottPerry,RepPittenger,RepMarthaRoby,RepDaveBrat,LamarSmithTX21,TimBishopNY,SanfordBishop,SenatorReid,InhofePress,SenThadCochran,RepBlaine,davereichert,BillPascrell,RepGarrett,RepMarkTakano,SenDanCoats,RepJohnLarson,RepTipton,RepAndyHarrisMD,SenWarren,RepDerekKilmer,RepRobertHurt,RepTomReed,RepStutzman,RepTierney,Jim_Jordan,SenStabenow,CongPalazzo,SenBrianSchatz,JeffFortenberry,RepFilemonVela,RepAnnaEshoo,KenCalvert,RepHalRogers,RepCurtClawson,RepTomRice,GreggHarper,RepJoeWilson,johnculberson,Clyburn,virginiafoxx,RepJimMcDermott,RepChrisSmith,RepSanfordSC,repdavidscott,MarkAmodeiNV2,RepMGriffith,RepKayGranger,ConawayTX11,SenatorCollins,SteveKingIA,RepDavidValadao,JeffFlake,RepSarbanes,TomLatham,RepEdWhitfield,VernBuchanan,ChuckGrassley,RepRichardNeal,SenatorRisch,USRepRodney,CongressmanRuiz,SenShelby,RepMoBrooks,RepFleming,Jim_Moran,RepTedYoho,RepPeterDeFazio,repdonyoung,AustinScottGA08,RepHanabusa,RepRonKind,RepGuthrie,RepSchrader,RepHensarling,BillOwensNY,daveloebsack,RepVisclosky,BradSherman,JimPressOffice,TomColeOK04,repjohnlewis,MacTXPress,RepBobbyRush,SenJohnsonSD,collinpeterson,repbenraylujan,USRepMikeDoyle,AnderCrenshaw,DrPhilRoe,Randy_Forbes,BennieGThompson,RepMarkMeadows,SaxbyChambliss,CongressmanDan,CynthiaLummis,repgregwalden,RepJimMatheson,RepJohnDuncanJr,Robert_Aderholt,congbillposey,HowardCoble,SamsPressShop,RepLaMalfa,RepBrady,RepHolding,Rep_Hunter,BuckMcKeon,RepGaryMiller,HerreraBeutler,mikecapuano,RepFrankLucas,RepPeteKing,CandiceMiller,CongMikeSimpson,BlumenauerMedia,RepMcClintock,LuisGutierrez,SenBillNelson,RepMcCarthyNY,DanaRohrabacher,BachusAL06,DuncanHunter,jeffsessions,EleanorNorton,MikeKellyforPA,RandPaul,RepRobBishop,SenToddYoung,GeorgeHolding,RepHuizenga,RepJoseSerrano,RepSusanDavis,USRepKeating,RepWalterJones,ChrisCoons,timkaine,RepCohen,RepJuanVargas,RepDannyDavis,ChelliePingree,repblumenauer,RepJimCooper,RepSires,RepLloydDoggett,Repkirkpatrick,RepAlGreen,RepJudyChu,SenatorCantwell,RepDavidEPrice,SecPompeo,MartinHeinrich,justinamash,DevinNunes,GraceNapolitano,RepChuck,RepEliotEngel
johnculberson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clyburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,8,0,0,0,35,12,1,0,20,24,0,0,0,4,0,0,0,0,0,16,7,0,5,0,0,6,0,0,0,2,34,0,0,0,4,9,6,13,0,0,3,4,0,0,0,7,0,0,12,0,0,0,5,15,4,4,6,7,3,6,11,0,0,6,0,22,4,5,16,0,1,0,3,4,6,5,3,25,4,28,6,1,5,7,5,0,7,0,0,0,20,3,5,6,5,5,25,9,5,5,0,5,5,0,6,20,0,0,24,8,16,9,8,0,6,5,9,0,5,9,9,7,5,3,17,23,1,3,10,4,7,5,3,5,5,20,13,0,0,0,6,24,14,3,7,3,2,15,0,1,0,0,2,2,3,0,0,6,7,0,0,2,28,5,0,0,23,5,13,8,8,16,0,0,6,0,11,7,7,2,16,20,0,25,2,0,3,20,2,0,7,26,5,5,34,9,2,2,22,9,4,3,5,3,19,0,21,5,4,10,0,0,0,0,18,9,11,6,9,8,6,3,4,23,3,11,5,5,0,19,0,5,2,16,3,2,2,0,3,2,14,5,4,0,2,3,1,0,0,5,18,2,4,4,5,4,2,2,6,4,2,6,12,7,7,2,0,5,3,0,6,2,8,3,25,1,8,5,1,3,12,2,0,5,2,8,0,3,0,4,11,0,14,11,0,21,10,3,6,6,4,1,4,2,3,4,0,5,2,0,0,2,3,15,3,0,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,7,19,4,6,0,0,0,18,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4
virginiafoxx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,20,15,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,12,0,0,0,11,6,0,0,4,15,0,0,0,13,0,0,0,0,0,27,3,0,11,0,0,13,0,0,0,0,16,0,3,0,6,18,16,23,0,0,5,1,0,0,0,21,0,0,4,0,0,0,10,12,11,23,24,2,8,2,3,0,0,10,0,14,4,19,9,0,7,0,14,16,11,13,13,5,8,12,20,2,13,9,25,0,28,0,0,0,8,13,15,16,9,11,8,20,15,9,0,13,12,0,17,5,0,0,8,10,10,9,12,0,10,13,17,0,17,12,14,15,14,14,14,9,2,7,20,5,6,14,6,15,0,9,4,0,0,0,12,6,7,10,12,7,2,8,0,3,0,0,3,6,4,0,0,11,3,0,0,6,7,6,0,0,7,13,8,17,6,10,0,0,13,0,4,21,13,7,8,10,0,6,14,0,1,6,6,3,8,7,10,13,6,20,1,4,12,16,6,5,20,8,6,0,11,19,7,19,0,0,0,0,10,3,6,14,17,20,9,2,16,11,5,5,9,15,0,6,0,13,11,5,11,3,11,0,5,0,7,9,5,1,14,13,7,0,5,0,8,3,0,2,7,10,4,13,3,7,6,9,5,14,14,6,0,1,7,0,4,4,12,15,7,6,3,6,3,2,4,8,4,13,2,5,0,2,0,7,2,0,1,2,0,7,0,8,11,16,1,2,9,4,8,12,1,11,4,0,0,8,6,5,11,1,0,2,4,0,6,2,0,1,0,2,1,0,0,0,0,0,0,0,5,0,0,0,0,12,2,6,1,14,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0
RepJimMcDermott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,0,9,0,0,0,29,13,3,0,14,36,0,0,0,9,0,0,0,0,0,15,6,0,2,0,0,8,0,0,0,4,28,0,6,0,11,10,9,15,0,0,6,4,0,0,0,15,0,0,13,0,0,0,6,13,7,15,12,6,4,3,13,0,0,3,0,31,4,5,12,0,4,0,9,9,6,5,7,18,2,26,6,0,6,13,8,0,15,0,0,0,22,8,11,9,5,7,18,16,8,5,0,7,9,0,7,19,0,0,23,7,16,13,11,0,11,9,7,0,15,7,10,12,7,6,26,31,1,4,6,4,7,7,3,7,3,18,19,0,0,0,6,23,13,5,8,7,1,13,0,3,0,0,1,7,9,0,0,5,6,0,0,3,32,2,0,0,26,9,15,8,13,21,0,0,9,0,14,9,4,2,16,19,0,24,5,0,3,13,5,4,16,23,4,7,27,11,0,3,18,5,7,7,8,6,22,0,32,12,3,10,0,0,0,0,22,10,11,11,8,8,8,6,5,24,7,12,6,9,0,19,0,4,5,13,6,6,6,0,5,1,16,6,1,0,2,4,3,0,18,8,0,1,3,7,6,3,3,3,5,5,2,13,15,7,6,1,0,3,3,0,4,1,10,7,26,3,8,3,2,5,11,0,3,6,1,4,0,3,0,4,6,1,8,8,1,20,7,3,4,10,3,1,7,2,6,3,1,7,2,0,1,4,2,17,4,1,0,1,3,0,2,5,0,0,0,1,4,2,0,0,0,0,0,0,2,0,0,0,0,9,7,13,3,9,0,0,0,16,1,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5
RepChrisSmith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,1,3,0,0,1,3,0,0,0,4,0,0,0,0,0,15,2,0,5,0,0,11,0,0,0,0,5,0,0,0,2,5,7,8,0,0,3,0,0,0,0,10,0,0,2,0,0,0,3,2,4,8,5,6,1,0,0,0,0,4,0,1,4,6,1,0,3,0,7,6,6,5,3,2,3,3,8,1,4,1,7,0,8,0,0,0,11,5,6,3,4,5,1,8,10,3,0,2,3,0,2,1,0,0,0,3,4,4,5,0,4,5,5,0,13,7,5,4,3,2,5,1,0,4,6,3,3,10,2,5,0,2,1,0,0,0,3,2,3,8,7,1,2,1,0,2,0,0,0,3,6,0,0,4,0,0,0,6,0,3,0,0,0,9,1,8,1,3,0,0,5,0,2,10,3,2,1,3,0,1,2,0,1,3,4,0,2,3,2,3,2,6,1,1,3,8,1,4,11,5,1,0,4,10,7,8,0,0,0,0,2,0,2,8,6,6,3,0,3,3,4,2,4,6,0,2,0,2,4,2,6,0,7,0,2,0,1,7,2,1,3,4,1,0,2,3,1,0,0,0,1,3,2,4,4,3,1,3,0,8,4,2,0,0,1,0,1,3,4,2,3,2,0,1,1,0,0,2,1,2,0,0,0,2,1,2,1,1,1,1,0,1,1,2,4,8,0,1,4,3,2,4,1,5,4,0,0,1,3,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,2,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0
RepSanfordSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,5,3,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,2,2,1,3,0,1,0,0,0,0,0,0,2,2,1,0,0,1,0,0,1,1,2,2,2,0,3,2,0,2,1,2,0,3,0,0,0,1,1,2,4,4,1,1,4,2,1,0,1,0,0,2,1,0,0,1,2,1,0,3,0,3,0,4,0,3,2,4,4,1,1,4,1,0,0,3,2,0,2,1,1,0,2,0,0,0,0,1,2,1,2,2,4,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,3,0,0,2,1,2,0,1,3,0,0,2,0,0,2,2,0,1,2,0,1,2,0,1,1,3,0,0,2,2,0,3,2,0,1,1,5,0,1,3,1,0,0,3,2,1,4,0,0,0,0,2,2,1,2,2,2,0,0,3,3,0,0,3,1,0,0,0,2,1,2,2,0,1,0,0,0,3,3,1,0,4,0,0,0,4,0,3,0,0,0,2,0,1,0,1,0,0,1,0,2,1,1,0,1,1,0,0,0,2,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,2,1,0,0,1,0,2,2,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
repdavidscott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,11,9,0,0,5,10,0,0,0,4,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,10,0,0,0,2,2,4,4,0,0,1,1,0,0,0,2,0,0,5,0,0,0,0,4,1,3,4,3,1,2,5,0,0,0,0,8,0,4,5,0,3,0,3,1,4,2,2,6,0,5,3,0,1,3,3,0,3,0,0,0,2,1,4,1,1,1,6,3,0,1,0,0,2,0,1,10,0,0,10,1,7,3,3,0,2,4,2,0,2,1,1,4,1,2,4,9,0,0,1,0,3,1,1,2,0,6,7,0,0,0,0,9,6,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,8,1,4,4,3,5,0,0,2,0,4,2,3,0,6,7,0,4,1,0,0,7,0,3,5,9,1,1,3,1,0,0,5,0,5,0,1,2,6,0,8,2,0,2,0,0,0,0,9,6,4,3,3,2,2,2,2,6,2,3,1,3,0,5,0,0,2,7,3,3,1,0,1,0,3,1,2,0,1,1,1,0,4,2,7,0,0,0,1,0,1,1,2,2,0,3,2,3,1,0,0,0,1,0,0,0,2,3,8,0,2,0,3,2,3,1,1,2,1,2,0,1,0,1,1,0,3,2,1,5,3,0,0,2,1,0,6,0,0,1,0,0,0,0,0,1,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MarkAmodeiNV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,12,11,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,8,0,0,0,7,7,1,0,3,6,0,0,0,12,0,0,0,0,0,15,4,0,10,0,0,10,0,0,0,1,9,0,2,0,9,18,10,23,0,1,8,1,0,0,0,13,0,0,6,0,0,0,9,8,10,10,15,3,10,2,5,0,0,8,0,10,2,17,5,0,7,0,12,5,9,9,9,7,4,10,17,0,14,6,9,0,16,0,0,0,4,9,5,13,8,11,8,16,11,5,0,6,11,0,10,7,0,0,8,8,2,4,9,0,13,5,15,0,10,8,13,20,12,10,15,8,3,6,17,4,5,7,5,11,2,4,4,0,0,0,8,7,7,8,13,4,1,8,0,2,0,0,4,4,8,0,0,12,6,0,0,3,9,7,0,0,5,10,10,15,4,4,0,0,12,0,5,16,9,9,6,9,0,9,8,0,1,6,4,0,3,4,12,9,10,13,1,4,6,11,0,3,14,6,3,0,9,13,5,15,0,0,0,0,9,6,6,6,9,11,8,1,6,7,1,2,10,6,0,6,0,11,4,3,5,1,7,0,6,0,3,9,6,1,6,10,2,0,5,7,6,1,2,1,0,6,3,4,3,4,5,7,4,8,10,4,0,1,6,0,5,4,9,6,8,5,2,5,0,1,3,5,2,6,2,5,1,1,0,6,1,1,3,2,0,6,1,4,7,7,2,2,4,3,7,7,1,7,5,0,1,6,4,3,6,2,0,0,5,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,11,1,8,3,8,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
RepMGriffith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,12,13,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,8,0,0,0,5,2,0,0,3,9,0,0,0,7,0,0,0,0,0,20,2,0,8,0,0,9,0,0,0,1,6,0,1,0,6,14,12,20,0,0,3,0,0,0,0,16,0,0,3,0,0,0,5,10,6,19,12,3,9,1,1,0,0,12,0,7,3,12,5,0,8,0,15,9,12,11,7,3,6,7,13,2,7,5,13,0,18,0,0,0,7,13,11,10,10,7,7,15,8,10,0,7,6,0,10,3,0,0,4,6,6,6,9,0,11,8,13,0,16,13,16,8,10,7,10,10,0,7,14,4,2,11,6,20,1,2,4,0,0,0,7,5,4,8,8,7,1,7,0,4,0,0,0,6,4,0,0,14,1,0,0,2,5,7,0,0,2,10,7,9,2,5,0,0,9,0,2,14,8,8,4,8,0,6,7,0,2,4,3,1,5,8,6,11,6,16,1,2,6,11,2,7,10,9,1,0,8,11,9,9,0,0,0,0,4,4,2,8,11,12,5,0,8,7,3,4,5,8,0,5,0,7,9,0,7,1,9,0,4,1,6,5,3,1,7,13,4,0,4,10,3,3,0,0,6,0,7,5,5,6,5,7,2,9,12,4,0,1,4,0,4,7,8,8,8,4,4,5,1,2,2,7,3,7,1,3,1,1,1,8,1,0,0,2,0,8,1,7,7,6,0,1,6,3,9,13,0,8,4,0,0,4,7,2,7,0,0,1,3,0,5,4,0,1,0,0,1,1,0,0,0,0,0,0,9,0,0,0,1,11,1,6,4,8,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
RepKayGranger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,5,0,0,0,9,2,0,0,1,6,0,0,0,5,0,0,0,0,0,8,2,0,3,0,0,5,0,0,0,0,4,0,1,0,5,7,7,10,0,1,5,1,0,0,0,10,0,0,3,0,0,0,2,8,4,8,6,3,7,0,1,0,0,5,0,6,3,6,4,0,2,0,8,7,7,6,4,3,3,5,7,0,5,4,6,0,11,0,0,0,7,5,5,6,2,6,7,8,6,4,0,7,3,0,4,5,0,0,3,3,6,4,9,0,6,3,6,0,7,6,7,5,4,8,6,4,0,2,7,3,2,6,2,5,0,3,2,0,0,0,2,4,3,5,5,3,1,5,0,1,0,0,1,3,6,0,0,4,1,0,0,1,3,3,0,0,1,7,4,7,1,3,0,0,5,0,2,8,6,3,5,5,0,6,2,0,2,5,4,1,3,4,4,4,6,7,0,2,6,5,2,7,2,5,1,0,7,7,4,8,0,0,0,0,3,5,2,8,9,7,4,0,6,5,2,2,5,5,0,2,0,2,6,2,7,1,8,0,5,1,3,4,1,0,2,4,1,0,2,4,3,2,1,1,3,7,0,3,3,3,4,5,2,6,3,0,0,1,4,0,3,2,5,4,7,2,1,3,0,1,2,1,2,4,1,2,1,2,1,5,1,0,0,0,0,5,0,3,3,2,0,1,4,2,4,2,1,6,1,1,0,2,2,2,4,0,0,1,2,0,3,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5,2,6,3,3,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
